transaction_id,amount,oldbalanceOrg,newbalanceOrig,is_fraud
3315,4562,17044,12482,0
3316,2217,18884,16667,0
3317,4436,15687,11251,0
3318,6929,18952,12023,0
3319,8845,10711,1866,0
3320,8396,19249,10853,0
3321,8690,10597,1907,0
3322,2214,16254,14040,0
3323,5355,17388,12033,0
3324,3286,15369,12083,0
3325,1112,8959,7847,0
3326,5253,18552,13299,0
3327,6624,19782,13158,0
3328,9443,7608,-1835,0
3329,8717,1347,-7370,0
3330,5233,13412,8179,0
3331,8594,11005,2411,0
3332,640,7500,6860,0
3333,9181,3574,-5607,0
3334,6693,6272,-421,0
3335,287,17532,17245,0
3336,242,9694,9452,0
3337,9754,18253,8499,0
3338,5700,4521,-1179,0
3339,7669,2300,-5369,0
3340,35,13225,13190,0
3341,7478,12481,5003,0
3342,6420,13045,6625,0
3343,8662,19835,11173,0
3344,3774,5385,1611,0
3345,6609,15755,9146,0
3346,5112,3824,-1288,0
3347,7016,6964,-52,0
3348,3493,18370,14877,0
3349,2004,4767,2763,0
3350,8692,14576,5884,0
3351,1082,13268,12186,0
3352,6717,19390,12673,0
3353,225,8925,8700,0
3354,7615,4107,-3508,0
3355,9925,9722,-203,0
3356,9794,18307,8513,0
3357,2616,19280,16664,0
3358,8360,8883,523,0
3359,4791,14453,9662,0
3360,3323,18197,14874,0
3361,9978,8618,-1360,0
3362,7773,1782,-5991,0
3363,5949,15642,9693,0
3364,2305,8789,6484,0
3365,5695,15002,9307,0
3366,1706,12981,11275,0
3367,1956,6007,4051,0
3368,2793,8575,5782,0
3369,3654,17184,13530,0
3370,5251,12294,7043,0
3371,6430,6637,207,0
3372,7567,13770,6203,0
3373,2655,15542,12887,0
3374,6599,11908,5309,0
3375,6363,17962,11599,0
3376,1942,13699,11757,0
3377,1767,2865,1098,0
3378,9122,2376,-7575,1
3379,5647,15255,9608,0
3380,1126,14647,13521,0
3381,502,6408,5906,0
3382,8821,9163,342,0
3383,7898,7283,-615,0
3384,6484,2976,-3508,0
3385,9748,7443,-2305,0
3386,4968,14324,9356,0
3387,9807,8595,-1212,0
3388,9477,5920,-3557,0
3389,2753,19271,16518,0
3390,7876,18375,10499,0
3391,7170,6228,-942,0
3392,5461,12748,7287,0
3393,5268,16715,11447,0
3394,8558,15484,6926,0
3395,7196,7450,254,0
3396,6112,18467,12355,0
3397,9071,1020,-8051,0
3398,9087,15717,6630,0
3399,9485,15580,6095,0
3400,629,11117,10488,0
3401,892,10664,9772,0
3402,8998,2099,-6899,0
3403,3652,3637,-15,0
3404,1306,9581,8275,0
3405,8446,8744,298,0
3406,2905,8457,5552,0
3407,6603,11807,5204,0
3408,939,18738,17799,0
3409,5376,7402,2026,0
3410,8721,5521,-3200,0
3411,3222,17389,14167,0
3412,2419,9382,6963,0
3413,8209,13692,5483,0
3414,3433,5353,1920,0
3415,6986,16065,9079,0
3416,7604,15425,7821,0
3417,5168,14111,8943,0
3418,3677,9031,5354,0
3419,5983,16510,10527,0
3420,6246,6083,-163,0
3421,8287,9816,1529,0
3422,2478,13317,10839,0
3423,6227,3175,-3052,0
3424,3629,12341,8712,0
3425,1646,18579,16933,0
3426,8165,3069,-5096,0
3427,3593,4358,765,0
3428,4019,19822,15803,0
3429,3336,9808,6472,0
3430,8158,5244,-2914,0
3431,2227,2811,584,0
3432,4977,17555,12578,0
3433,2379,18009,15630,0
3434,3648,6906,3258,0
3435,9145,8983,-162,0
3436,5732,5063,-669,0
3437,7469,11446,3864,1
3438,7628,9644,2016,0
3439,3957,10610,6653,0
3440,1686,9142,7456,0
3441,1206,1753,547,0
3442,2797,12564,9767,0
3443,7442,7851,409,0
3444,9663,6104,-3559,0
3445,7937,16190,8253,0
3446,3328,14421,11093,0
3447,8868,12202,3334,0
3448,6699,12103,5404,0
3449,2186,10417,8231,0
3450,3753,9359,5606,0
3451,8802,4685,-4117,0
3452,4432,10869,6437,0
3453,3834,19366,15532,0
3454,9181,5944,-3237,0
3455,2461,16410,13949,0
3456,638,16471,15833,0
3457,9831,10678,847,0
3458,7788,9633,1845,0
3459,3706,9462,5756,0
3460,3684,14888,11204,0
3461,3939,17727,13788,0
3462,2775,17203,14428,0
3463,4379,4081,-298,0
3464,8317,10449,2132,0
3465,4966,16657,11691,0
3466,702,3291,2589,0
3467,3172,2532,-640,0
3468,1115,5362,4247,0
3469,3018,19037,16019,0
3470,2171,17015,14844,0
3471,8355,5988,-2367,0
3472,3709,7344,3635,0
3473,3796,9430,5634,0
3474,9266,16693,7427,0
3475,4210,10106,5896,0
3476,1923,2438,515,0
3477,9418,15819,6401,0
3478,5530,10652,5122,0
3479,1782,7389,5607,0
3480,2790,4079,1289,0
3481,19836,7295,-13294,1
3482,2881,14703,11822,0
3483,670,19642,18972,0
3484,6252,9558,3306,0
3485,1142,4741,3599,0
3486,709,14881,14172,0
3487,7480,17469,9989,0
3488,6307,16414,10107,0
3489,7822,15329,7507,0
3490,4567,19877,15310,0
3491,2189,17382,15193,0
3492,9075,9323,248,0
3493,8285,8588,303,0
3494,1432,1903,471,0
3495,3190,12648,9458,0
3496,4326,10955,6629,0
3497,6706,3804,-2902,0
3498,9593,18610,9017,0
3499,624,2284,1660,0
3500,4580,1689,-2891,0
3501,280,5782,5502,0
3502,2478,5507,3029,0
3503,9592,2996,-6596,0
3504,3617,17813,14196,0
3505,3085,9631,6546,0
3506,299,5507,5208,0
3507,8130,1527,-6603,0
3508,6624,3996,-2628,0
3509,3262,4467,1205,0
3510,7425,18745,11320,0
3511,6781,15772,8991,0
3512,288,1703,1415,0
3513,590,1662,1072,0
3514,4968,10114,5146,0
3515,8455,7256,-1199,0
3516,4286,9367,5081,0
3517,8007,14460,6453,0
3518,4786,6297,1511,0
3519,834,9573,8739,0
3520,3842,16582,12740,0
3521,8901,6378,-2523,0
3522,5455,14500,9045,0
3523,1390,1305,-85,0
3524,9875,5697,-4178,0
3525,6544,19774,13230,0
3526,3166,8222,5056,0
3527,12051,8933,-3542,1
3528,5644,18849,13205,0
3529,8585,12463,3878,0
3530,5820,1402,-4418,0
3531,8543,13901,5358,0
3532,5944,7940,1996,0
3533,3119,17022,13903,0
3534,4092,9095,5003,0
3535,3250,11842,8592,0
3536,6038,5544,-494,0
3537,1859,7074,5215,0
3538,8507,19732,11225,0
3539,2759,7850,5091,0
3540,6690,1750,-4940,0
3541,9337,2617,-6720,0
3542,215,3530,3315,0
3543,7362,4333,-3029,0
3544,4601,8234,3633,0
3545,3460,1511,-1949,0
3546,7224,15546,8322,0
3547,3821,6082,2261,0
3548,9068,17636,8145,1
3549,8511,9820,1309,0
3550,2718,4476,1758,0
3551,2001,10178,8177,0
3552,8473,2725,-5748,0
3553,3283,19477,16194,0
3554,4548,14765,10217,0
3555,8722,2701,-6021,0
3556,9178,9496,318,0
3557,3732,13270,9538,0
3558,3561,11472,7911,0
3559,2842,3807,965,0
3560,5689,16654,10965,0
3561,6589,12078,5489,0
3562,162,8572,8410,0
3563,5764,18408,12644,0
3564,2810,9698,6888,0
3565,5320,5856,536,0
3566,9954,7724,-2230,0
3567,2620,10245,7625,0
3568,14782,11866,-3718,1
3569,7371,19951,12580,0
3570,4209,11096,6887,0
3571,9380,5587,-3981,1
3572,7273,5922,-1351,0
3573,1924,6046,4122,0
3574,7375,8203,828,0
3575,3082,16403,13321,0
3576,9208,10828,1620,0
3577,416,16797,16381,0
3578,176,1038,862,0
3579,518,7265,6747,0
3580,1671,7598,5927,0
3581,3674,3415,-259,0
3582,3499,18142,14643,0
3583,690,18148,17458,0
3584,2534,15306,12772,0
3585,2130,15577,13447,0
3586,5270,12885,7615,0
3587,4367,12377,8010,0
3588,1373,12058,10685,0
3589,9533,8443,-1090,0
3590,2302,18701,16399,0
3591,1548,18084,16536,0
3592,3418,5383,1965,0
3593,7752,2593,-5159,0
3594,8762,15758,6996,0
3595,9301,8026,-1275,0
3596,1913,3612,1699,0
3597,184,12329,12145,0
3598,2240,2908,668,0
3599,4297,7954,3657,0
3600,4170,16185,12015,0
3601,7116,19174,12058,0
3602,9699,16496,6797,0
3603,3181,3928,747,0
3604,1577,10280,8703,0
3605,1161,8681,7520,0
3606,7629,5127,-2502,0
3607,6043,5963,-80,0
3608,8570,12761,4191,0
3609,4956,14554,9598,0
3610,8244,10357,2113,0
3611,1917,19409,17492,0
3612,3500,1987,-1513,0
3613,2545,2965,420,0
3614,4183,8316,4133,0
3615,1303,15046,13743,0
3616,4779,1868,-2911,0
3617,4806,19447,14641,0
3618,6881,18513,11632,0
3619,2982,5378,2396,0
3620,3932,16463,12531,0
3621,5007,19318,14311,0
3622,7042,14246,7204,0
3623,1002,2076,1074,0
3624,8122,19023,10901,0
3625,5297,16169,10872,0
3626,2250,7385,5135,0
3627,1486,9222,7736,0
3628,6436,18087,11651,0
3629,399,6480,6081,0
3630,1009,8777,7768,0
3631,1865,6362,4497,0
3632,8135,1950,-6185,0
3633,8860,9250,390,0
3634,2773,3818,1045,0
3635,3673,4600,927,0
3636,4996,12341,7345,0
3637,1491,16053,14562,0
3638,7266,15333,8067,0
3639,3741,7255,3514,0
3640,7272,11907,4635,0
3641,461,17007,16546,0
3642,9739,15241,5502,0
3643,3103,13090,9987,0
3644,892,13305,12413,0
3645,4418,18562,14144,0
3646,4078,14065,9987,0
3647,3287,13647,10360,0
3648,8576,9523,947,0
3649,7961,7037,-924,0
3650,4700,1527,-3173,0
3651,4605,19443,14838,0
3652,4569,10290,5721,0
3653,7301,1211,-6090,0
3654,8170,19098,10928,0
3655,122,11522,11400,0
3656,5141,16115,10974,0
3657,3207,6149,2942,0
3658,149,10224,10075,0
3659,1434,18716,17282,0
3660,2959,14621,11662,0
3661,3178,7820,4642,0
3662,8718,15761,7043,0
3663,6053,11032,4979,0
3664,6999,15002,8003,0
3665,7246,11330,4084,0
3666,6271,13743,7472,0
3667,897,17827,16930,0
3668,3114,18310,15196,0
3669,59,18006,17947,0
3670,3961,10671,6710,0
3671,3570,12577,9007,0
3672,28,17617,17589,0
3673,4831,11222,6391,0
3674,6350,1386,-4964,0
3675,8068,2634,-5434,0
3676,9675,9110,-565,0
3677,2616,5133,2517,0
3678,7856,10376,2520,0
3679,8653,6581,-2072,0
3680,6442,2967,-3475,0
3681,3775,6767,2992,0
3682,2448,9753,7305,0
3683,9751,19383,9632,0
3684,6368,5901,-467,0
3685,8329,11121,2792,0
3686,5951,15633,9682,0
3687,7654,11707,4053,0
3688,4865,19061,14196,0
3689,6557,13333,6776,0
3690,7206,12938,5732,0
3691,5921,12548,6627,0
3692,6491,16115,9624,0
3693,2771,10843,8072,0
3694,4466,5177,711,0
3695,9617,8211,-1406,0
3696,6371,8873,2502,0
3697,5703,4841,-862,0
3698,5798,7416,1618,0
3699,211,11633,11422,0
3700,6170,5885,-285,0
3701,527,1594,1067,0
3702,7747,15393,7646,0
3703,9543,3612,-5931,0
3704,1998,13288,11290,0
3705,3812,18880,15068,0
3706,5818,5861,43,0
3707,7172,5766,-1406,0
3708,6251,4358,-1893,0
3709,8409,15846,7437,0
3710,5643,1914,-3729,0
3711,5765,19228,13463,0
3712,6319,2995,-3324,0
3713,4127,1094,-3033,0
3714,8355,9684,1329,0
3715,1528,16100,14572,0
3716,6173,1149,-5024,0
3717,2610,18430,15820,0
3718,2205,3803,1598,0
3719,3564,15466,11902,0
3720,14260,8276,-6727,1
3721,1752,1551,-201,0
3722,1316,16480,15164,0
3723,3859,9486,5627,0
3724,7529,18527,10998,0
3725,4205,17839,13634,0
3726,5188,10745,5557,0
3727,2565,9360,6795,0
3728,2315,13997,11682,0
3729,7629,19330,11701,0
3730,9290,8310,-980,0
3731,2652,6817,4165,0
3732,9379,11568,2189,0
3733,6419,9070,2651,0
3734,4767,2320,-2447,0
3735,7545,7153,-989,1
3736,8761,7589,-1172,0
3737,1281,16589,15308,0
3738,1823,4607,2784,0
3739,8811,11317,2506,0
3740,2471,11432,8961,0
3741,4130,1400,-2730,0
3742,6134,17746,11612,0
3743,8485,4851,-3634,0
3744,4406,11498,7092,0
3745,9293,1084,-8209,0
3746,826,2824,1998,0
3747,7314,13077,5763,0
3748,7341,16930,9589,0
3749,92,13549,13457,0
3750,1930,11113,9183,0
3751,7827,16132,8305,0
3752,2103,9822,7719,0
3753,7081,8418,1337,0
3754,7977,3371,-4606,0
3755,8377,8068,-309,0
3756,5295,12859,7564,0
3757,4947,8464,3517,0
3758,379,18110,17731,0
3759,1828,14548,12720,0
3760,2111,8121,6010,0
3761,3500,10840,7340,0
3762,1789,5312,3523,0
3763,7684,9000,1316,0
3764,1374,10461,9087,0
3765,7304,1318,-5986,0
3766,3686,16329,12643,0
3767,2436,16791,14355,0
3768,8274,15372,7098,0
3769,8099,16935,8836,0
3770,2972,16701,13729,0
3771,869,12250,11381,0
3772,4148,2602,-1546,0
3773,2434,19640,17206,0
3774,9266,10047,781,0
3775,4027,16234,12207,0
3776,8570,8532,-38,0
3777,8352,8366,14,0
3778,1144,3648,2504,0
3779,5176,7903,2727,0
3780,5129,19242,14113,0
3781,5704,18486,12782,0
3782,6146,14788,8642,0
3783,5495,3481,-2014,0
3784,4174,2820,-1354,0
3785,2356,11271,8915,0
3786,5049,4684,-365,0
3787,4907,4651,-256,0
3788,8262,11431,3169,0
3789,5051,11131,6080,0
3790,3911,5830,1919,0
3791,1347,8334,6987,0
3792,1194,15619,14425,0
3793,4436,10304,5868,0
3794,1561,15879,14318,0
3795,1639,18032,16393,0
3796,9529,15585,6056,0
3797,1536,1016,-520,0
3798,9875,9308,-567,0
3799,1371,7476,6105,0
3800,9775,6942,-2833,0
3801,4380,18929,14549,0
3802,5293,3693,-1600,0
3803,7620,16562,8942,0
3804,2003,7259,5256,0
3805,879,16579,15700,0
3806,1024,10468,9444,0
3807,612,5942,5330,0
3808,700,15651,14951,0
3809,8695,4788,-3907,0
3810,499,1371,872,0
3811,6874,8120,1246,0
3812,7250,6702,-548,0
3813,7796,9347,1551,0
3814,8034,3661,-4373,0
3815,304,7651,7347,0
3816,5498,5878,380,0
3817,4037,14091,10054,0
3818,2922,5315,2393,0
3819,9919,10965,1046,0
3820,4754,9308,4554,0
3821,1883,7474,5591,0
3822,3268,2374,-894,0
3823,2827,12395,9568,0
3824,8646,8393,-253,0
3825,3651,5403,1752,0
3826,4468,4546,78,0
3827,5317,4977,-340,0
3828,8943,10388,1445,0
3829,2051,9988,7937,0
3830,689,4892,4203,0
3831,5748,15008,9260,0
3832,5678,4249,-1429,0
3833,9560,1111,-8449,0
3834,7707,18066,10359,0
3835,8043,18545,10502,0
3836,72,8400,8328,0
3837,7839,3379,-4460,0
3838,7362,14180,6818,0
3839,6925,9352,2427,0
3840,8336,18809,10473,0
3841,3654,9469,5815,0
3842,4980,10748,5768,0
3843,8013,11107,3094,0
3844,3288,13942,10654,0
3845,7306,17686,10380,0
3846,9024,5533,-3491,0
3847,3084,5281,2197,0
3848,8322,5768,-2554,0
3849,7562,18384,10822,0
3850,1647,13198,11551,0
3851,5113,19102,13989,0
3852,9126,8169,-957,0
3853,654,8361,7707,0
3854,2042,4830,2788,0
3855,2771,3882,1111,0
3856,2078,1998,-80,0
3857,251,16942,16691,0
3858,2678,17668,14990,0
3859,812,17246,16434,0
3860,5069,19544,14475,0
3861,205,4065,3860,0
3862,2197,11467,9270,0
3863,2340,18878,16538,0
3864,4851,13076,8225,0
3865,3616,3543,-73,0
3866,8478,11033,2555,0
3867,70,2401,2331,0
3868,3937,17829,13892,0
3869,6306,5522,-784,0
3870,2601,3551,950,0
3871,8768,5816,-2952,0
3872,9773,8699,-1074,0
3873,6131,3629,-2502,0
3874,1210,8687,7477,0
3875,2864,11156,8292,0
3876,7034,18441,11407,0
3877,9438,7834,-1604,0
3878,6982,19179,12197,0
3879,146,5849,5703,0
3880,1039,16782,15743,0
3881,2604,16827,14223,0
3882,7216,10431,3215,0
3883,671,5150,4479,0
3884,2482,12289,9807,0
3885,96,10496,10400,0
3886,6229,7470,1241,0
3887,8153,14257,6104,0
3888,6978,4712,-2266,0
3889,2783,13721,10938,0
3890,1710,13495,11785,0
3891,2710,13420,10710,0
3892,6825,6315,-510,0
3893,1657,6381,4724,0
3894,6048,10497,4449,0
3895,5174,14494,9320,0
3896,5530,17950,12420,0
3897,3697,16752,13055,0
3898,606,5622,5016,0
3899,4555,5132,577,0
3900,8686,9830,1144,0
3901,8649,7995,-1544,1
3902,4767,3670,-1097,0
3903,4394,10364,5970,0
3904,8922,19066,10144,0
3905,4743,11041,6298,0
3906,8907,10054,388,1
3907,8700,12637,3937,0
3908,7127,11757,4630,0
3909,4739,9490,4751,0
3910,1683,13329,11646,0
3911,8316,1770,-6546,0
3912,9938,4854,-5084,0
3913,15384,4118,-11883,1
3914,2304,19516,17212,0
3915,3640,10901,7261,0
3916,156,18374,18218,0
3917,3463,18094,14631,0
3918,4517,14522,10005,0
3919,5793,1038,-4755,0
3920,7761,18659,10898,0
3921,5638,17002,11364,0
3922,8338,5857,-2481,0
3923,3370,17312,13942,0
3924,3015,2436,-579,0
3925,3562,19483,15921,0
3926,28,8693,8665,0
3927,2252,14218,11966,0
3928,6328,5251,-1077,0
3929,5107,10305,5198,0
3930,8650,11590,2940,0
3931,1958,8662,6704,0
3932,9147,4123,-5024,0
3933,5628,18037,12409,0
3934,4246,5158,912,0
3935,6911,9700,2789,0
3936,13273,11531,-2476,1
3937,4198,10879,6681,0
3938,248,6543,6295,0
3939,214,14980,14766,0
3940,5562,16156,10594,0
3941,4937,10580,5643,0
3942,4400,19581,15181,0
3943,2697,4911,2214,0
3944,4961,14582,9621,0
3945,6170,12120,5950,0
3946,5398,6235,837,0
3947,9550,5799,-3751,0
3948,5136,15225,10089,0
3949,826,17709,16883,0
3950,9022,4766,-4256,0
3951,202,5111,4909,0
3952,1786,8015,6229,0
3953,18478,7856,-11470,1
3954,6324,17490,11166,0
3955,8452,3426,-5026,0
3956,1798,15497,13699,0
3957,7384,19915,12531,0
3958,3710,12336,8626,0
3959,9369,6316,-3053,0
3960,3903,6362,2459,0
3961,6821,5693,-1128,0
3962,9298,9990,692,0
3963,2689,16133,13444,0
3964,3914,15178,11264,0
3965,7270,11629,4359,0
3966,514,19395,18881,0
3967,9823,15751,5928,0
3968,9589,1425,-8164,0
3969,6783,4044,-2739,0
3970,3826,12480,8654,0
3971,727,12106,11379,0
3972,4444,7229,2785,0
3973,668,2239,1571,0
3974,5067,7566,2499,0
3975,4018,5213,1195,0
3976,5004,4006,-998,0
3977,4244,8025,3781,0
3978,3774,7558,3784,0
3979,4647,2184,-2463,0
3980,2114,19968,17854,0
3981,9457,15430,5973,0
3982,6811,9102,2291,0
3983,16368,14869,-2400,1
3984,2617,8116,5499,0
3985,8395,13937,5542,0
3986,3729,5383,1654,0
3987,2591,19083,16492,0
3988,2575,5507,2932,0
3989,2773,15735,12962,0
3990,6338,17519,11181,0
3991,6001,3025,-2976,0
3992,3416,5854,2438,0
3993,8933,6367,-2566,0
3994,4790,3890,-900,0
3995,4187,4773,586,0
3996,6486,16819,10333,0
3997,2614,2528,-86,0
3998,8191,12820,4629,0
3999,2392,6049,3657,0
4000,541,1848,1307,0
4001,6089,11119,5030,0
4002,644,11357,10713,0
4003,9971,17167,7196,0
4004,12,13478,13466,0
4005,8407,3121,-5286,0
4006,5961,13910,7949,0
4007,5636,5681,45,0
4008,7749,15755,8006,0
4009,6013,1472,-4541,0
4010,2900,19171,16271,0
4011,6249,1113,-5136,0
4012,8036,14690,6654,0
4013,3316,7473,4157,0
4014,907,9530,8623,0
4015,9287,19669,10382,0
4016,9481,2196,-7285,0
4017,680,17462,16782,0
4018,7301,7017,-284,0
4019,1515,3652,2137,0
4020,6470,11832,5362,0
4021,5177,6385,1208,0
4022,5265,15708,10443,0
4023,259,18211,17952,0
4024,6467,15571,9104,0
4025,1902,12002,10100,0
4026,3449,4385,936,0
4027,2864,2965,101,0
4028,9705,3427,-6278,0
4029,3802,3841,39,0
4030,5340,7563,2223,0
4031,7881,15387,7506,0
4032,8245,6840,-1405,0
4033,3622,16154,12532,0
4034,2628,15093,12465,0
4035,4688,5352,664,0
4036,3173,1184,-1989,0
4037,19823,11384,-9288,1
4038,2952,15319,12367,0
4039,8421,9437,1016,0
4040,18621,11426,-7376,1
4041,2982,8504,5522,0
4042,1000,19471,18471,0
4043,1822,1600,-222,0
4044,9005,8804,-201,0
4045,499,14249,13750,0
4046,5886,6537,651,0
4047,9695,19440,9745,0
4048,3655,15685,12030,0
4049,7091,9724,2633,0
4050,2901,6084,3183,0
4051,5093,3042,-2471,1
4052,3526,17741,14215,0
4053,3350,17761,14411,0
4054,6420,14336,7916,0
4055,63,14414,14351,0
4056,2585,5797,3212,0
4057,625,4307,3682,0
4058,5954,14721,8767,0
4059,7414,3596,-3818,0
4060,964,18167,17203,0
4061,1639,19763,18124,0
4062,6869,12795,5926,0
4063,8851,15984,7133,0
4064,3288,13134,9846,0
4065,5465,11782,6317,0
4066,3811,10234,6423,0
4067,2571,19922,17351,0
4068,6549,15618,9069,0
4069,380,18245,17865,0
4070,867,19260,18393,0
4071,4896,11027,6131,0
4072,7495,14986,7491,0
4073,393,13400,13007,0
4074,4344,4526,182,0
4075,4300,12593,8293,0
4076,2735,2622,-113,0
4077,6214,6518,304,0
4078,6121,3657,-2464,0
4079,4261,19316,15055,0
4080,932,9699,8767,0
4081,2925,14955,12030,0
4082,7967,3656,-4311,0
4083,3056,17673,14617,0
4084,9176,6858,-2318,0
4085,1240,11401,10161,0
4086,7657,9758,2101,0
4087,4943,2473,-2470,0
4088,9565,14281,4716,0
4089,3950,16964,13014,0
4090,6493,19371,12878,0
4091,213,13057,12844,0
4092,170,8673,8503,0
4093,8970,15281,6311,0
4094,3758,4251,493,0
4095,6728,6054,-674,0
4096,2591,2716,125,0
4097,1103,10204,9101,0
4098,4510,15106,10596,0
4099,8809,2310,-6499,0
4100,5720,18001,12281,0
4101,9742,16882,7140,0
4102,2885,5257,2372,0
4103,3201,16846,13645,0
4104,1847,11420,9573,0
4105,699,14012,13313,0
4106,3769,1468,-2301,0
4107,2113,6905,4792,0
4108,375,13308,12933,0
4109,8102,16634,8532,0
4110,4182,15801,11619,0
4111,6043,18523,12480,0
4112,2388,10628,8240,0
4113,1215,9728,8513,0
4114,4998,18335,13337,0
4115,5679,12005,6326,0
4116,2745,8890,6145,0
4117,9877,8077,-1800,0
4118,8500,2971,-5529,0
4119,5342,14568,8330,1
4120,9316,2191,-7125,0
4121,6633,13820,7187,0
4122,1484,8765,7281,0
4123,4470,11254,6784,0
4124,7012,4046,-2966,0
4125,6406,12750,6344,0
4126,2838,13703,10865,0
4127,2860,17688,14828,0
4128,2974,9043,6069,0
4129,4604,5908,1304,0
4130,9151,11627,2476,0
4131,6654,3804,-2850,0
4132,2860,11176,8316,0
4133,175,4936,4761,0
4134,929,18096,17167,0
4135,8315,10873,2558,0
4136,3514,12390,8876,0
4137,1001,9366,8365,0
4138,6057,15614,9557,0
4139,3849,7506,3657,0
4140,1268,19156,17888,0
4141,7619,18458,10839,0
4142,8716,9783,1067,0
4143,4814,12170,7356,0
4144,77,15609,15532,0
4145,9798,8322,-1476,0
4146,5670,13174,7504,0
4147,4488,17208,12720,0
4148,8220,3410,-4810,0
4149,3531,14636,11105,0
4150,582,10039,9457,0
4151,7092,15990,8898,0
4152,7842,7441,-401,0
4153,5405,9685,4280,0
4154,7408,14778,6440,1
4155,6049,14191,8142,0
4156,660,10732,10072,0
4157,5751,4956,-795,0
4158,6848,7553,705,0
4159,17191,3365,-13991,1
4160,7886,7668,-218,0
4161,3272,6000,2728,0
4162,1348,4675,3327,0
4163,5006,13907,8901,0
4164,5790,18336,12546,0
4165,2837,16136,13299,0
4166,5242,12155,6913,0
4167,2227,13219,10992,0
4168,3549,4247,698,0
4169,7855,5415,-2440,0
4170,9239,7472,-1767,0
4171,4393,5848,1455,0
4172,2971,2037,-934,0
4173,3236,16634,13398,0
4174,6847,9262,2415,0
4175,7041,12066,5025,0
4176,9300,16554,7254,0
4177,9141,8008,-1133,0
4178,3726,16263,12537,0
4179,3424,17238,13814,0
4180,1458,6642,5184,0
4181,580,17489,16909,0
4182,2914,18153,15239,0
4183,2515,15531,13016,0
4184,927,11384,10457,0
4185,6992,17336,10344,0
4186,7437,14661,7224,0
4187,6346,12687,6341,0
4188,1688,14404,12716,0
4189,625,5355,4730,0
4190,9951,1933,-8018,0
4191,7096,9766,2670,0
4192,4759,6906,2147,0
4193,3515,13572,10057,0
4194,4539,13279,8740,0
4195,1145,11723,10578,0
4196,8576,11611,3035,0
4197,7236,9261,2025,0
4198,5172,5474,302,0
4199,216,17638,17422,0
4200,4885,5787,902,0
4201,1329,14575,13246,0
4202,1151,8862,7711,0
4203,4637,11956,7319,0
4204,7399,11663,4264,0
4205,2700,17120,14420,0
4206,7333,4742,-2591,0
4207,3265,3035,-230,0
4208,8291,2967,-5324,0
4209,5223,2852,-2371,0
4210,4118,11547,7429,0
4211,3030,7618,4588,0
4212,1867,14859,12992,0
4213,9006,9303,297,0
4214,9146,12350,3204,0
4215,2799,17566,14767,0
4216,3885,1164,-2721,0
4217,7615,7958,343,0
4218,9812,3137,-6675,0
4219,8145,11215,3070,0
4220,6065,17838,11773,0
4221,3892,19669,15777,0
4222,7185,17925,10740,0
4223,7139,7033,-106,0
4224,5031,3665,-1366,0
4225,4745,14129,9384,0
4226,2397,13125,10728,0
4227,6592,7189,597,0
4228,9143,14708,5565,0
4229,5876,19072,13196,0
4230,2576,6095,3519,0
4231,985,15409,14424,0
4232,7222,8583,1361,0
4233,9156,2637,-6519,0
4234,1272,15670,14398,0
4235,5057,6966,1909,0
4236,9145,5670,-3475,0
4237,7392,6203,-1189,0
4238,6241,19274,13033,0
4239,3337,9669,6332,0
4240,5640,15968,10328,0
4241,2269,3366,1097,0
4242,1267,19910,18643,0
4243,474,1366,892,0
4244,3304,16647,13343,0
4245,6784,10907,4123,0
4246,7441,7606,165,0
4247,1240,1012,-228,0
4248,9086,3317,-5769,0
4249,3815,16429,12614,0
4250,5623,8485,1895,1
4251,15668,17759,1591,1
4252,3866,1256,-2610,0
4253,3145,17833,14688,0
4254,6963,16903,9940,0
4255,9126,4212,-4914,0
4256,6044,7175,1131,0
4257,4599,14571,9972,0
4258,1556,17087,15531,0
4259,6075,8446,2371,0
4260,1104,18692,17588,0
4261,2421,15877,13456,0
4262,2627,13943,11316,0
4263,8964,11306,2342,0
4264,4155,5016,861,0
4265,2785,6912,4127,0
4266,6638,1442,-5196,0
4267,3165,3944,779,0
4268,3980,4936,956,0
4269,7982,1398,-6584,0
4270,8785,16696,7911,0
4271,5425,3995,-1430,0
4272,4341,7329,2988,0
4273,1952,3216,1264,0
4274,6036,19091,13055,0
4275,8311,12523,4212,0
4276,201,3568,3367,0
4277,9105,1160,-7945,0
4278,871,16648,15777,0
4279,6721,9067,2346,0
4280,9285,4904,-4381,0
4281,659,4573,3914,0
4282,4144,2825,-1319,0
4283,7597,14786,7189,0
4284,8838,10815,1977,0
4285,1046,14794,13748,0
4286,4141,2176,-1965,0
4287,2158,8820,6662,0
4288,5467,17514,12047,0
4289,6089,2499,-3590,0
4290,2440,8626,6186,0
4291,1889,17137,15248,0
4292,7552,4708,-2844,0
